,gene,modcts,modlist
1586,UBE2D2,0.0,
1587,UBE2D4,0.0,
1588,TRA2A,0.02727768685215494,"[Phosphothreonine on T], [Phosphorylation on Y]"
1589,AAR2,0.00744047619047619,[N-acetylalanine on A]
1590,ASRGL1,0.017088174982911822,[N-acetylmethionine on M]
1591,ITCH,0.0,
1592,ELOVL5,0.08361204013377926,[N-acetylmethionine on M]
1593,DDX17,0.0,
1594,MED24,0.0,
1595,SCD,0.0,
1596,RAB11FIP1,0.006495193556767992,[Dimethylation on K]
1597,RBM22,0.008503401360544218,[Methylation on K]
1600,MAP3K20,0.004166666666666667,[N-acetylserine on S]
1601,ZBTB2,0.024319066147859923,[Acetylation on X]
1602,ARHGEF11,0.0,
1603,B2M,0.024009603841536616,[Hydroxylation on N]
1604,SRPRA,0.0,
1605,ATAD1,0.007289692374981775,[Hydroxylation on P]
1606,CEP97,0.0054497086901078825,"[Hydroxylation on P], [Hydroxylation on P]"
1607,B4GALT1,0.0,
1608,TERF2,0.006833401667350007,[Phosphoserine on S]
1609,CA2,0.010683760683760684,[N-acetylserine on S]
1610,REEP4,0.01691761123329386,[Phosphorylation on S]
1611,OCIAD1,0.012368583797155226,[Phosphorylation on S]
1612,WDR36,0.002841958677920823,[Hydroxylation on N]
1613,RBBP6,0.0,
1614,FOXK1,0.005931549913992526,[Phosphoserine on S]
1615,XRN2,0.0030075187969924814,[Phosphoserine on S]
1616,MAGI1,0.03179650238473768,[Butyrylation on K]
1617,SNX27,0.0,
1618,PON2,0.0,
1619,ACSL4,0.0,
1620,LSS,0.0,
1621,PRRC1,0.0,
1622,PGM3,0.0049865363518500055,[N-acetylmethionine on M]
1623,VAPB,0.0,
1624,REPS1,0.007389890629618682,[Phosphoserine on S]
1625,CMTR1,0.0,
1626,WDR43,0.0,
1627,CUL3,0.0,
1628,EIF5,0.0,
1629,MMUT,0.005333333333333333,[Phosphoserine on S]
1630,UBTF,0.0,
1631,ATP5PB,0.0,
1632,NAA15,0.0026243963888305686,[Hydroxylation on P]
1633,CSDC2,0.013906271728549576,[Acetylation on X]
1634,YLPM1,0.00603558834541803,"[Citrullination on R], [Citrullination on R]"
1635,TXN,0.0,
1636,TRMT1L,0.006496459429610862,[Phosphothreonine on T]
1637,PPP2R5E,0.006907508461697865,[N-acetylserine on S]
1638,PLEK2,0.0,
1639,DRG1,0.0,
1640,DNTTIP2,0.0,
1641,ZC3H11A,0.004748338081671415,[Phosphorylation on S]
1642,DNAJB6,0.0,
1643,HOOK3,0.006632179334129195,[N-acetylmethionine on M]
1644,KIF20B,0.0,
1646,TRRAP,0.001993342236928658,[N-acetylalanine on A]
1647,XPO7,0.0036798528058877645,[N-acetylalanine on A]
1648,RIC1,0.03024278844655118,"[Malonylation on K], [Malonylation on K]"
1649,SV2A,0.0,
1650,NOC3L,0.0,
1651,STAU2,0.0,
1652,PYCR3,0.0,
1653,WDR5,0.0074850299401197605,[Acetylation on K]
1654,CBX5,0.009878494517435542,[Hydroxylation on K]
1655,PSME2,0.0,
1656,TRIM16,0.0073877068557919616,[Acetylation on X]
1657,SRRD,0.058997050147492625,[Acetylation on X]
1658,CCZ1B,0.0061020258725897,[N-acetylalanine on A]
1659,CCZ1,0.0061020258725897,[N-acetylalanine on A]
1660,NAF1,0.04048582995951417,[N-acetylmethionine on M]
1661,GET4,0.01609528408176404,[N-acetylalanine on A]
1662,RAP1B,0.0,
1663,LUC7L3,0.0,
1664,KIF21A,0.003513950383020592,[Phosphoserine on S]
1665,JPT2,0.007412898443291327,[N-acetylmethionine on M]
1666,COX5B,0.035236081747709654,"[Malonylation on K], [Malonylation on K]"
1667,ADRM1,0.0129315918789603,[Acetylation on X]
1668,AGO3,0.007267441860465116,[N-acetylmethionine on M]
1670,SZRD1,0.03462603878116344,"[Phosphoserine on S], [Phosphoserine on S]"
1671,NCAPG,0.005629838142153413,"[Butyrylation on K], [Phosphoserine on S]"
1672,YKT6,0.017120356103406953,"[Hydroxylation on P], [Hydroxylation on P]"
1673,DPF2,0.006912283127116887,[N-acetylalanine on A]
1674,BAIAP2,0.0,
1675,GLTP,0.019138755980861243,[N-acetylalanine on A]
1676,METTL3,0.005070993914807302,[N-acetylserine on S]
1677,RABGGTB,0.0,
1678,LSM1,0.0192789666473877,[Acetylation on X]
1679,VIRMA,0.0,
1680,RAC1,0.010629251700680272,[Nitrosylation on C]
1681,UXS1,0.008818342151675485,[Hydroxylation on N]
1682,CDC42,0.008310479514667997,[Nitrosylation on C]
1683,RAB34,0.008775008775008775,[N-acetylmethionine on M]
1684,TMED2,0.0,
1685,ARFGAP2,0.013237143424449004,"[N-acetylalanine on A], [Phosphoserine on S]"
1686,EXOSC2,0.0,
1687,GOLPH3,0.0,
1688,INTS8,0.007730962504831852,[Carboxylation on D]
1689,GNG12,0.0,
1690,PLEKHF2,0.0,
1691,TOP2B,0.0,
1692,SHMT1,0.008281573498964804,[N6-acetyllysine on K]
1693,LAMC1,0.0,
1694,SNF8,0.0,
1695,SNX17,0.005750431282346175,[Acetylation on X]
1696,IL18,0.008224360555966773,[Acetylation on X]
1697,UBE2C,0.0,
1698,ACADM,0.0,[Acetylation on K]
1699,SPC25,0.0,
1700,LSM8,0.023148148148148147,[N-acetylthreonine on T]
1701,DNAJC2,0.004600874166091558,[N-acetylmethionine on M]
1702,MYL6,0.02207505518763797,"[N-acetylcysteine on C], [Hydroxylation on P]"
1703,AAK1,0.004162330905306972,[Phosphothreonine on T]
1704,PSMB2,0.0,
1705,NUDT1,0.0,
1706,RPS20,0.0,
1707,PAIP1,0.041666666666666664,[Acetylation on X]
1708,CDC23,0.005583472920156337,[N-acetylalanine on A]
1709,IFI16,0.0,
1710,ABAT,0.0,
1711,NDRG2,0.014186409419775855,[N-acetylalanine on A]
1712,UBE2I,0.014064697609001408,[N-acetylserine on S]
1713,ASPSCR1,0.010637166258908625,[N-acetylalanine on A]
1714,GNA13,0.0,
1715,PDCD4,0.008200754469411186,[Phosphoserine on S]
1716,PDCL3,0.008902341315766046,[Glutarylation on K]
1717,NTPCR,0.007855459544383346,[Phosphorylation on T]
1718,NENF,0.010382059800664452,[Hydroxylation on K]
1719,ANKRD28,0.0,
1720,RPS10,0.01756697408871322,"[Symmetric dimethylarginine on R], [Symmetric dimethylarginine on R]"
1721,PSME3,0.0,
1724,SACS,0.0,
1725,ADA,0.009838646202282565,[N-acetylalanine on A]
1726,ZFYVE16,0.0,
1727,RAPH1,0.006666666666666667,[Hydroxylation on P]
1728,ATP5F1C,0.006991051454138703,[Malonylation on K]
1729,SPATS2L,0.005430650591940915,[N-acetylalanine on A]
1730,LIMCH1,0.005771006463527239,[Acetylation on X]
1731,RPS2,0.02258230027176682,"[Hydroxylation on P], [Acetylation on K], [Methylation on K], [Phosphoserine on S], [Hydroxylation on P], [Acetylation on K], [Phosphoserine on S]"
1732,GOLT1B,0.04301426186416596,"[N-acetylmethionine on M], [N-acetylmethionine on M]"
1733,UNC45A,0.002714736385035451,"[Malonylation on K], [Malonylation on K]"
1734,HNRNPDL,0.031746031746031744,"[Phosphorylation on S], [Hydroxylation on K], [HexNAc on T], [Dimethylated arginine on R]"
1735,AKAP8,0.009031791907514452,[Omega-N-methylarginine on R]
1736,RSPRY1,0.0,
1737,ITSN2,0.0,
1738,DNAJC13,0.0,
1739,ALG5,0.0,
1740,FUCA2,0.0,
1741,SNTB2,0.0,
1742,CARHSP1,0.015460729746444031,[N-acetylserine on S]
1743,RHOC,0.0,
1744,RHOA,0.0,
1745,RPRD1B,0.00681663258350375,[N-acetylserine on S]
1746,TSTD1,0.014738393515106855,[Acetylation on X]
1747,CAPZB,0.0,[N-acetylserine on S]
1748,SLK,0.0,
1749,GTSE1,0.008680555555555556,[Phosphoserine on S]
1750,GRB2,0.0,
1751,YES1,0.0,
1752,TMEM147,0.034154025322503584,"[Methylation on R], [Methylation on R]"
1753,ALDH16A1,0.0,
1754,ATP1B3,0.0,
1755,OCRL,0.005841462702260646,[Acetylation on X]
1756,LRPAP1,0.006669334400426837,[Hydroxylation on K]
1757,NUP58,0.0,
1758,USP34,0.0,
1759,FKBP5,0.0,
1760,MLST8,0.010577533319229955,[N-acetylmethionine on M]
1761,PIP4K2A,0.009852216748768473,[N-acetylalanine on A]
1762,CCND2,0.02035416242621616,[Acetylation on X]
1763,ME1,0.0,
1764,MYO9B,0.0,
1765,TCERG1,0.0,
1766,PAK1,0.004267121826328142,[N-acetylserine on S]
1767,MOCS2,0.040584415584415584,[Acetylation on X]
1768,MRPL3,0.0,
1769,EPB41,0.0,
1770,RPS13,0.062476571285767835,"[Hydroxylation on P], [Hydroxylation on P], [Hydroxylation on K], [Methylation on K], [Formylation on K]"
1771,ARFGEF2,0.0,
1772,PAK4,0.0,
1773,LIN7C,0.0,
1774,CEP170,0.008234519104084322,"[Acetylation on X], [Phosphoserine on S], [Phosphorylation on S]"
1775,CNPY2,0.0,
1776,TAF15,0.03378378378378378,"[Asymmetric dimethylarginine on R], [Asymmetric dimethylarginine on R], [Asymmetric dimethylarginine on R], [Asymmetric dimethylarginine on R]"
1777,ORMDL2,0.019223375624759707,[Acetylation on X]
1778,THRAP3,0.011367942402425162,"[Hydroxylation on K], [Hydroxylation on P], [Phosphorylation on S]"
1779,MSRA,0.0,
1780,TBC1D10B,0.006513809275664408,[Acetylation on X]
1781,ITGA3,0.004136846895296405,[Hydroxylation on P]
1782,UBXN7,0.007303534910896875,[N-acetylalanine on A]
1783,SHCBP1,0.005511463844797178,[N-acetylalanine on A]
1784,MIPEP,0.009350163627863487,[Citrullination on R]
1786,SLC27A4,0.0,
1787,MRPS5,0.0,
1788,MYCBP2,0.0,
1789,NDUFB9,0.011886366337810532,[N-acetylalanine on A]
1790,KBTBD2,0.0,
1791,TERF2IP,0.016169455897809038,"[N-acetylalanine on A], [Phosphorylation on S]"
1792,SLC25A5,0.020545130803999452,"[N-acetylthreonine on T], [N-acetylmethionine on M], [N6,N6,N6-trimethyllysine on K]"
1793,COG1,0.0,
1794,UBL7,0.010121457489878543,[Acetylation on X]
1795,RAB5B,0.0,
1796,CCM2,0.01029230135858378,"[Methylation on R], [Methylation on R], [Methylation on R]"
1797,RPL11,0.009686168151879117,[N-acetylalanine on A]
1798,URI1,0.0058411214953271035,[N-acetylmethionine on M]
1799,MTRF1L,0.0,
1800,TPM4,0.0070741369552914535,[N-acetylalanine on A]
1801,NEXN,0.00644122383252818,[Phosphoserine on S]
1802,WFS1,0.0,
1803,CTNNBL1,0.006343567622430856,[N-acetylmethionine on M]
1804,KCNN4,0.0,
1805,PPP1R2,0.012836970474967907,[N-acetylalanine on A]
1806,GGCT,0.0,
1807,RPS6,0.00892458723784025,[Hydroxylation on K]
1808,ALDH9A1,0.0049372963365261185,[N-acetylserine on S]
1809,PDLIM2,0.00883452485014985,"[Acetylation on X], [Acetylation on X]"
1810,HSPE1,0.05299417064122946,"[N6-succinyllysine on K], [Hydroxylation on K], [Methylation on K], [Methylation on R]"
1812,CARM1,0.01827485380116959,"[N-acetylalanine on A], [Hydroxylation on N], [Hydroxylation on P]"
1813,GLB1,0.0,
1814,POLDIP3,0.004948535233570863,[N-acetylalanine on A]
1815,IWS1,0.015262515262515264,"[Phosphoserine on S], [Phosphoserine on S]"
1816,SSBP1,0.0,
1817,CD44,0.0,
1818,CNOT9,0.010451505016722408,[N-acetylmethionine on M]
1819,ANKS1A,0.009062065175968022,"[Phosphorylation on T], [Phosphorylation on T]"
1820,ARHGDIA,0.03380662609871535,"[N-acetylalanine on A], [Phosphoserine on S], [Acetylation on K], [Hydroxylation on N]"
1821,IDE,0.0,
1822,KIF18A,0.0,
1825,SF3A2,0.016578249336870028,[N-acetylmethionine on M]
1826,SUB1,0.012908222537756552,[Hydroxylation on P]
1827,SMARCA5,0.0,
1828,HIRIP3,0.032701111837802485,"[Phosphothreonine on T], [Phosphoserine on S]"
1829,UBE2G1,0.011764705882352941,[N-acetylmethionine on M]
1830,TMTC3,0.006428801028608164,[Hydroxylation on N]
1831,TPK1,0.05618509367337858,"[Acetylation on X], [Acetylation on X], [Acetylation on X], [Acetylation on X]"
1832,GALNT7,0.0,
1833,DNAJC10,0.0,
1834,IMP4,0.0,
1835,GGH,0.007669888019634913,[Nitrosylation on Y]
1836,SUPV3L1,0.0,
1837,PBDC1,0.009537434430138294,[Phosphoserine on S]
1838,RPS25,0.0,
1839,RIPK1,0.0,
1840,SLC16A1,0.0,
1841,RPL15,0.00980392156862745,[Hydroxylation on N]
1842,PTMA,0.025025025025025023,[N-acetylserine on S]
1843,ENSA,0.0,
1844,RBM12,0.0,
1846,GCLM,0.0,
1847,PRPSAP1,0.0,
1848,FTO,0.0,
1849,GIGYF1,0.01610305958132045,[Acetylation on X]
1850,MOB1B,0.015964240102171137,[N-acetylserine on S]
1851,MOB1A,0.015964240102171137,[N-acetylserine on S]
1852,NR3C1,0.0,
1853,SLC9A3R1,0.005270369979972594,[N-acetylserine on S]
1854,PCCB,0.012368583797155226,"[N6-succinyllysine on K], [N6-succinyllysine on K]"
1855,XRN1,0.0,
1856,SNX5,0.0055005500550055,[N-acetylalanine on A]
1857,C12orf10,0.0,
1858,SOD2,0.0,
1860,RAN,0.017470300489168412,"[N-acetylalanine on A], [Hydroxylation on N]"
1861,RCL1,0.006702412868632708,[Acetylation on X]
1862,PDPK1,0.00781983109164842,[Phosphoserine on S]
1863,SMARCAD1,0.005414771496642841,[N-acetylmethionine on M]
1864,MRPL40,0.0,
1865,UTP3,0.010987803538072738,[Citrulline on R]
1866,ISG20L2,0.0141643059490085,[Acetylation on X]
1867,ADD3,0.004884243430692586,[Phosphoserine on S]
1868,TXNDC12,0.0,
1869,TUBA4B,0.0,
1870,PNN,0.023719165085388995,"[Phosphoserine on S], [Acetylation on K], [Phosphorylation on S], [Phosphorylation on S]"
1871,MED8,0.0,
1872,CHP1,0.011655011655011656,[Citrullination on R]
1873,GNPAT,0.0,
1874,STAT5B,0.012706480304955527,[Formylation on K]
1875,LSM4,0.01560072122547973,"[N-acetylmethionine on M], [N-acetylmethionine on M]"
1876,LEMD2,0.010463534581981794,[N-acetylalanine on A]
1877,CHRAC1,0.030534351145038167,[N-acetylalanine on A]
1879,RSBN1L,0.0,
1880,ATP5MG,0.011422044545973729,[Carboxylation on E]
1881,RBM28,0.005270092226613966,[N-acetylalanine on A]
1882,H2AFZ,0.0,
1883,H2AFV,0.0,
1884,KIN,0.007710694733595497,"[N6,N6,N6-trimethyllysine on K]"
1885,NIT2,0.0,
1887,TALDO1,0.006594131223211341,[Hydroxylation on N]
1888,SNX7,0.0103359173126615,[Methylation on R]
1889,PRPF38B,0.010773540185304893,[Phosphoserine on S]
1890,MRPS16,0.0,
1891,MITD1,0.0,
1892,SSU72,0.0,
1893,SH3GL1,0.0,
1894,EMC8,0.0,
1895,ORMDL1,0.015561780267662619,[Acetylation on X]
1896,RPS19,0.0,
1897,CUL4B,0.010683760683760684,[Acetylation on X]
1898,ILK,0.005822077317186773,[N-acetylmethionine on M]
1899,RBM27,0.0052410901467505235,[Dimethylation on R]
1900,GAMT,0.010088781275221953,[N-acetylserine on S]
1901,PPP1R12A,0.006067961165048544,"[Phosphoserine on S], [Phosphoserine on S]"
1902,RPS26,0.0,
1903,PPFIA1,0.0,
1904,CLPX,0.0,
1906,KIRREL1,0.010940147519290132,"[Hydroxylation on P], [Hydroxylation on P]"
1908,PTP4A2,0.018712574850299403,[Acetylation on X]
1909,DHFR,0.0,
1910,KRT17,0.0,
1911,AKR7A2,0.0,
1912,TTI1,0.009182736455463728,[Acetylation on X]
1913,EXOSC1,0.0,
1914,CYHR1,0.0,
1915,TRIP4,0.011474469305794606,[N-acetylalanine on A]
1917,TRIM32,0.010209290454313425,[N-acetylalanine on A]
1918,TAB3,0.028089887640449437,[N-acetylalanine on A]
1919,SETD2,0.0,
1920,FANCE,0.020305200307277397,"[Acetylation on X], [Acetylation on X]"
1921,SH3GLB1,0.00944733112895607,[N-acetylmethionine on M]
1922,HEBP2,0.012195121951219513,[N-acetylalanine on A]
1923,KIF16B,0.0,
1924,MARCKSL1,0.01768346595932803,[Phosphoserine on S]
1925,COLGALT1,0.0,
1926,IVD,0.0,
1927,NDFIP1,0.05656108597285068,[N-acetylalanine on A]
1928,MED22,0.0,
1929,ELOVL1,0.039824771007566706,[N-acetylmethionine on M]
1930,RPL13,0.0,
1931,YWHAH,0.007817385866166354,[N-acetylglycine on G]
1933,LRRC1,0.0,
1934,UBE2V2,0.014992503748125937,[N-acetylalanine on A]
1935,ATR,0.007564296520423602,[Acetylation on X]
1936,OGDHL,0.0,
1937,RPS16,0.009382623381497467,[Acetylation on X]
1938,YWHAG,0.00880126738250308,[N-acetylvaline on V]
1939,PDCD5,0.011940298507462687,[N-acetylalanine on A]
1940,ATG3,0.006923289947382997,[N-acetylmethionine on M]
1941,DPM1,0.0,
1942,RHOQ,0.023228803716608595,[Nitrosylation on C]
1943,MYO1F,0.0,
1944,IAH1,0.011859582542694497,[Acetylation on X]
1945,ATAD2B,0.008573388203017833,[Hydroxylation on P]
1946,CDK12,0.011185682326621923,"[Glutarylation on K], [Phosphothreonine on T]"
1948,SRSF4,0.0,
1949,HNRNPD,0.0,
1950,ARPC5L,0.0,
1951,NCLN,0.0,
1952,PTPMT1,0.04057095475005923,"[Acetylation on X], [Acetylation on X]"
1953,GOSR1,0.015384615384615385,[N-acetylalanine on A]
1954,RBMS2,0.015356265356265355,[N-acetylmethionine on M]
1955,RAB18,0.008989572096368213,[N-acetylmethionine on M]
1956,NOP2,0.0033284516043136734,[Phosphorylation on S]
1957,RRP7A,0.00830564784053156,[Methylation on K]
1959,TBC1D1,0.004506128334534968,[Phosphorylation on S]
1960,KCTD5,0.01858045336306206,[N-acetylalanine on A]
1961,HNRNPAB,0.0,"[Dimethylated arginine on R], [Omega-N-methylarginine on R]"
1962,DNAJA2,0.006223549912870301,[Hydroxylation on N]
1963,INTS12,0.027604715104715103,"[Acetylation on X], [Acetylation on X]"
1965,SRSF9,0.015082956259426848,"[Phosphorylation on S], [Phosphoserine on S]"
1966,VPS50,0.006915629322268327,[Phosphoserine on S]
1967,P3H1,0.0,
1968,DYNLRB1,0.01255020080321285,[N-acetylalanine on A]
1969,RPL7A,0.0,
1970,TMEM205,0.017730998123154984,"[Hydroxylation on P], [Hydroxylation on P]"
1971,DERL1,0.0,
1972,MICAL2,0.0,
1973,STMN1,0.05375338479627685,"[Phosphorylation on S], [Phosphorylation on S], [Phosphoserine on S], [Phosphoserine on S], [N-acetylalanine on A], [Phosphorylation on S], [Phosphorylation on S], [Phosphoserine on S], [Phosphoserine on S]"
1974,SYAP1,0.009164222873900292,[Phosphothreonine on T]
1975,STX7,0.01277139208173691,[N-acetylserine on S]
1976,TRIP13,0.01052188552188552,"[N-acetylmethionine on M], [Carboxylation on D]"
1977,DDX27,0.0,
1978,RABIF,0.018066847335140017,[N-acetylmethionine on M]
1979,DNAJC5,0.04208754208754208,"[Phosphorylation on T], [Pyridoxal phosphate on K]"
1980,RPL18,0.013297872340425532,"[Acetylation on K], [Acetylation on K], [Acetylation on K]"
1981,LIN9,0.007397585469255256,"[Hydroxylation on P], [Hydroxylation on P]"
1982,SCRN1,0.005139274334463973,[N-acetylalanine on A]
1983,PANK3,0.0,
1984,RBBP9,0.0,
1985,WNK4,0.0,
1986,PARVA,0.0,
1987,BRPF3,0.0,
1988,CHTF8,0.027262813522355506,[Dimethylation on R]
1989,POLR2C,0.0,
1990,KCTD21,0.0,
1991,KRR1,0.00771962328238382,[N-acetylalanine on A]
1992,GTF2H5,0.0,
1993,RMDN1,0.0,
1994,MARK2,0.0,
1995,DPP9,0.0,
1996,COMMD7,0.0,
1997,NRBF2,0.013401232913428035,[Acetylation on X]
1998,TIMM8A,0.013049719431032234,[Acetylation on X]
1999,GLMN,0.01295001295001295,[N-acetylalanine on A]
2000,TRMT61B,0.017273401610704425,"[Hydroxylation on P], [Hydroxylation on P]"
2001,POP7,0.0,
2002,COL4A2,0.008344459279038718,[Hydroxylation on P]
2003,BPTF,0.0,
2004,ATP6V1G1,0.02824858757062147,[N-acetylalanine on A]
2005,ATM,0.005453752181500873,[N-acetylserine on S]
2006,UCHL5,0.0,
2007,LASP1,0.0,
2008,WDR62,0.005067396371744198,[Phosphorylation on S]
2009,RPS27L,0.0,
2010,EIF4E,0.010473397570171763,[N-acetylalanine on A]
2011,CDC37L1,0.013508067105989955,"[Acetylation on X], [Acetylation on X]"
2012,ALDH1L2,0.0,
2013,BUB1B,0.005012531328320802,[Nitrosylation on C]
2014,PRR11,0.0,
2015,MYO1D,0.005217340461312306,"[Citrullination on R], [Citrullination on R]"
2016,SASS6,0.0380517503805175,[Acetylation on X]
2017,RPL24,0.0,
2018,MRPS33,0.02007226013649137,[N-acetylserine on S]
2019,RPL22,0.0,
2020,KIF20A,0.0,
2021,DTL,0.0,
2022,INTS13,0.005058680696074464,[Hydroxylation on N]
2023,ARID1B,0.0,
2024,RBX1,0.038580246913580245,[N-acetylalanine on A]
2026,UBE2V1,0.0,
2027,HDDC2,0.010004001600640256,[N-acetylalanine on A]
2028,RPL27A,0.04606879606879607,"[(3S)-3-hydroxyhistidine on H], [Phosphorylation on T], [N6-acetyllysine on K]"
2030,RPS28,0.0,
2031,PSMB5,0.0,
2032,RETREG3,0.019508388607101055,[N-acetylalanine on A]
2033,H1F0,0.036818851251840944,"[N-acetylthreonine on T], [N-acetylmethionine on M]"
2035,TPM2,0.0,
2036,TIMM44,0.01670843776106934,[Pyridoxal phosphate on K]
2037,RAB13,0.0,
2038,C8orf33,0.024260067928190198,[N-acetylalanine on A]
2039,RPL35,0.0,
2040,SRSF6,0.0,
2041,RABEP2,0.0,
2042,HIP1,0.007417847340701728,[ADP-ribosylation on S]
2043,RPL18A,0.0,
2044,AMD1,0.0499001996007984,[Acetylation on X]
2045,SEC61G,0.0397456279809221,[N-acetylmethionine on M]
2047,AP3S1,0.0,
2048,SMARCA1,0.0,
2049,ELOB,0.029222676797194622,"[N-acetylmethionine on M], [Butyrylation on K]"
2050,NME3,0.0,
2051,ATXN2,0.0,
2052,AP5Z1,0.011265067027148813,[Acetylation on X]
2053,BLOC1S2,0.035211267605633804,[N-acetylalanine on A]
2054,DIABLO,0.0,
2055,RPS23,0.01998001998001998,[3-hydroxyproline on P]
2056,GLUD2,0.0,
2057,SKA1,0.011534025374855825,[N-acetylalanine on A]
2058,LMNB2,0.010295126973232671,"[Citrullination on R], [Hydroxylation on K], [Phosphorylation on S]"
2059,TAGLN,0.006218905472636815,[Methylation on K]
2060,PRPF39,0.0,
2061,CD59,0.0,
2062,LIG3,0.0,
2063,MLEC,0.0,
2064,UBLCP1,0.009827044025157232,[N-acetylalanine on A]
2065,MRGBP,0.04595588235294117,"[Phosphoserine on S], [Phosphorylation on S], [Phosphorylation on S]"
2066,MGRN1,0.0,
2067,DAPK3,0.0,
2069,ARHGEF28,0.0,
2070,PAXX,0.012254901960784315,[Acetylation on X]
2071,TMEM70,0.015384615384615385,[Carboxylation on E]
2072,NTMT1,0.020857232245281052,"[N-acetylthreonine on T], [N-acetylmethionine on M]"
2073,WDHD1,0.0,
2074,RPL13A,0.010708931248661385,[N-acetylalanine on A]
2075,RPL36AL,0.019654088050314465,[N6-methyllysine on K]
2076,ANKRD11,0.01877581674802854,"[Phosphoserine on S], [Hydroxylation on N]"
2077,NGLY1,0.00804764204088202,[N-acetylalanine on A]
2078,TAX1BP1,0.013874663461463512,"[Acetylation on X], [Acetylation on X]"
2079,NUCKS1,0.01959631589261219,[Phosphoserine on S]
2080,LRRC8A,0.006858710562414266,[N-acetylmethionine on M]
2081,MARCH5,0.011241007194244606,[Hydroxylation on P]
2082,DCK,0.0,
2083,AEBP2,0.06447453255963895,[N-acetylalanine on A]
2084,PPIC,0.0,
2085,TAOK2,0.0,
2086,TRIM33,0.0,
2087,TNIK,0.0,
2088,CDS2,0.0149812734082397,[Phosphorylation on S]
2089,GPX4,0.0,
2090,RWDD1,0.0,
2092,RPS27,0.030525030525030528,[Phosphoserine on S]
2093,ZFYVE26,0.02625705658395694,"[Hydroxylation on P], [Hydroxylation on P]"
2094,MBLAC2,0.039824771007566706,[N-acetylserine on S]
2095,PLEKHM1,0.01893939393939394,[Acetylation on X]
2096,YTHDC1,0.021161781822029414,"[Phosphoserine on S], [Phosphorylation on S]"
2097,RPS18,0.021222410865874366,"[N-acetylserine on S], [Methylation on R]"
2098,MYO19,0.0073637702503681875,[Citrullination on R]
2099,STAT6,0.0,
2100,CAPN7,0.0,
2101,ARFRP1,0.022614201718679332,[N-acetylmethionine on M]
2103,SMAD3,0.010230179028132993,[N-acetylserine on S]
2104,SMAD2,0.0237925291458482,[N-acetylserine on S]
2105,PPP1R16A,0.06501047261916827,"[Acetylation on X], [Acetylation on X]"
2106,EDRF1,0.0,
2107,HAX1,0.013274923669188903,[N-acetylserine on S]
2108,PPCS,0.010718113612004287,[N-acetylalanine on A]
2109,SUMO2,0.0,
2111,TMSB15A,0.07168458781362008,[Acetylation on X]
2112,LITAF,0.016786973308712438,[Acetylation on X]
2113,RTF1,0.007042253521126761,[Citrullination on R]
2114,ATG101,0.0,
2116,SUMO3,0.0,
2117,KLHDC8B,0.012840267077555215,[Formylation on K]
2118,AMDHD2,0.0,
2119,MAGEA8,0.0,
2120,CYTH3,0.0,
2121,PLCG2,0.0,
2122,TRAF2,0.015968063872255488,"[N-acetylalanine on A], [Phosphoserine on S]"
2123,RAMAC,0.0,
2124,CREBBP,0.005118755118755119,[Phosphoserine on S]
2125,NSD2,0.0,
2126,MTFR1L,0.01902587519025875,[Hydroxylation on P]
2127,PLIN2,0.006356470887363336,[N-acetylalanine on A]
2128,MTSS2,0.0,
2129,YTHDC2,0.0,
2130,UBL5,0.029146021568055958,[Phosphorylation on T]
2131,DAD1,0.025284450063211127,[N-acetylserine on S]
2132,LUC7L,0.0,
2133,RPL35A,0.0,
2134,MAP2,0.012163230554035152,"[Phosphothreonine on T], [Citrullination on R]"
2135,CCDC86,0.010683760683760684,[Phosphorylation on S]
2136,NAA50,0.01038098204090107,[N6-acetyllysine on K]
2137,MICAL3,0.01665001665001665,"[Citrullination on R], [Citrullination on R]"
2138,PALM,0.011745360582569885,[N-acetylmethionine on M]
2139,SESTD1,0.023946360153256706,[Acetylation on X]
2140,MTMR6,0.0,
2141,THOC1,0.007247952453431906,[N-acetylmethionine on M]
2142,NAA30,0.009208103130755065,[Acetylation on X]
2143,CCDC51,0.0,
2144,RCN2,0.0,
2145,ANP32C,0.0,
2146,MZT2B,0.015820281996964586,"[Acetylation on X], [Acetylation on X]"
2147,MZT2A,0.01582278481012658,[Acetylation on X]
2148,ZYG11B,0.0,
2149,NACA4P,0.015144631228229592,[Hydroxylation on K]
2150,CTTNBP2NL,0.0,
2151,PDCD2L,0.015518311607697084,[N-acetylalanine on A]
2152,GEMIN2,0.01818181818181818,[Acetylation on X]
2153,TENT2,0.02551085478574656,"[Hydroxylation on P], [Hydroxylation on P]"
2154,NEFL,0.0,
2155,GYG1,0.012422360248447204,[N-acetylthreonine on T]
2156,LRCH1,0.0,
2157,GABPA,0.011013215859030838,[Citrullination on R]
2158,BICD1,0.010166496139893963,"[Acetylation on X], [Acetylation on X]"
2159,NBN,0.0,
2160,DCAKD,0.0,
2161,SUPT20H,0.033029908745883796,"[Acetylation on X], [Acetylation on X]"
2162,MYL6B,0.0,
2163,QRSL1,0.0,
2164,ATP5PF,0.0,
2165,DDX58,0.008316008316008316,[Citrullination on R]
2166,FAM49A,0.010675776662752216,[Hydroxylation on P]
2167,SPAG7,0.016943409013893594,[N-acetylalanine on A]
2168,TMEM106B,0.0,
2169,CD55,0.0,
2170,LAMTOR2,0.0,
